intervalos_x,intervalos_y,PA,tempo
40,110,13,0.9165480136871338
40,111,13,0.9175450801849365
40,112,13,0.93048095703125
40,113,13,0.9425089359283447
40,114,13,0.9454679489135742
40,115,13,0.981374979019165
40,116,13,0.9610378742218018
40,117,13,0.9625110626220703
40,118,13,1.1379828453063965
40,119,13,0.9662389755249023
40,120,13,0.9614269733428955
40,121,13,0.9863319396972656
40,122,13,1.0143141746520996
40,123,13,1.0023179054260254
40,124,13,1.0232610702514648
40,125,13,1.0362279415130615
40,126,13,1.0382230281829834
40,127,13,1.0531809329986572
40,128,13,1.0561752319335937
40,129,13,1.0651459693908691
40,130,13,1.0811069011688232
40,131,13,1.082103967666626
40,132,13,1.1000568866729736
40,133,13,1.096067190170288
40,134,13,1.2755868434906006
40,135,13,1.0930759906768799
40,136,13,1.126573085784912
40,137,13,1.1187279224395752
40,138,13,1.128978967666626
40,139,13,1.1369590759277344
40,140,13,1.1588988304138184
40,141,13,1.1519160270690918
40,142,13,1.1788461208343506
40,143,13,1.1798431873321533
40,144,13,1.1838321685791016
40,145,13,1.2067339420318604
40,146,13,1.2556700706481934
40,147,13,1.2446691989898682
40,148,13,1.233670949935913
40,149,13,1.4192299842834473
40,150,13,1.2486579418182373
41,8,16,0.1545560359954834
41,9,15,0.15262103080749512
41,10,15,0.1605689525604248
41,11,15,0.16755104064941406
41,12,15,0.17752599716186523
41,13,14,0.1745319366455078
41,14,14,0.18550395965576172
41,15,15,0.20545005798339844
41,16,14,0.2074449062347412
41,17,14,0.20644807815551758
41,18,14,0.21641993522644043
41,19,14,0.23636984825134277
41,20,14,0.23340320587158203
41,21,14,0.2483069896697998
41,22,14,0.24836397171020508
41,23,14,0.27426600456237793
41,24,14,0.2732410430908203
41,25,13,0.26329493522644043
41,26,14,0.30019688606262207
41,27,14,0.30222010612487793
41,28,14,0.3201429843902588
41,29,13,0.2922179698944092
41,30,13,0.30518507957458496
41,31,14,0.32512497901916504
41,32,14,0.3370699882507324
41,33,13,0.32213783264160156
41,34,13,0.34510207176208496
41,35,14,0.36003899574279785
41,36,13,0.3500630855560303
41,37,13,0.35804295539855957
41,38,13,0.366987943649292
41,39,13,0.37502503395080566
41,40,13,0.3829469680786133
41,41,14,0.41391992568969727
41,42,13,0.38992905616760254
41,43,13,0.403947114944458
41,44,13,0.4098989963531494
41,45,13,0.42788195610046387
41,46,13,0.4248631000518799
41,47,13,0.44680094718933105
41,48,13,0.4388260841369629
41,49,12,0.4198760986328125
41,50,13,0.46575403213500977
41,51,13,0.46575379371643066
41,52,13,0.6362969875335693
41,53,13,0.4806849956512451
41,54,13,0.478748083114624
41,55,13,0.49068593978881836
41,56,13,0.49068617820739746
41,57,13,0.5046489238739014
41,58,13,0.529555082321167
41,59,13,0.536592960357666
41,60,13,0.5355658531188965
41,61,13,0.549530029296875
41,62,13,0.5604979991912842
41,63,13,0.5624959468841553
41,64,13,0.5704751014709473
41,65,13,0.5804460048675537
41,66,13,0.5824379920959473
41,67,13,0.593411922454834
41,68,13,0.6183459758758545
41,69,13,0.6103379726409912
41,70,12,0.5685069561004639
41,71,13,0.6293160915374756
41,72,13,0.6323080062866211
41,73,13,0.6422860622406006
41,74,13,0.6502318382263184
41,75,13,0.6562719345092773
41,76,13,0.6761929988861084
41,77,12,0.6372931003570557
41,78,13,0.683142900466919
41,79,13,0.6891829967498779
41,80,13,0.6951098442077637
41,81,13,0.8806440830230713
41,82,13,0.695166826248169
41,83,13,0.706110954284668
41,84,13,0.7210700511932373
41,85,13,0.725059986114502
41,86,13,0.7509610652923584
41,87,13,0.75002288818359375
41,88,12,0.7021200656890869
41,89,13,0.7758958339691162
41,90,13,0.780937910079956
41,91,13,0.7798850536346436
41,92,12,0.7390501499176025
41,93,13,0.8118278980255127
41,94,13,0.8138210773468018
41,95,13,0.8257899284362793
41,96,12,0.7609350681304932
41,97,13,0.8308050632476807
41,98,13,0.8477320671081543
41,99,13,0.8507230281829834
41,100,13,0.8667080402374268
41,101,13,0.8696439266204834
41,102,13,0.8716671466827393
41,103,12,0.9883830547332764
41,104,13,0.8766598701477051
41,105,13,0.8876280784606934
41,106,13,0.8975667953491211
41,107,13,0.9195680618286133
41,108,13,0.9155480861663818
41,109,13,0.9354689121246338
41,110,13,0.9385161399841309
41,111,13,0.9623949527740479
41,112,13,0.9724259376525879
41,113,13,0.9694018363952637
41,114,13,0.9733669757843018
41,115,13,0.977384090423584
41,116,13,1.000351905822754
41,117,13,1.0032861232757568
41,118,13,1.0272789001464844
41,119,13,1.0042800903320312
41,120,13,1.0183031558990479
41,121,13,1.1917998790740967
41,122,13,1.0152831077575684
41,123,13,1.0227718353271484
41,124,13,1.048194169998169
41,125,13,1.0582318305969238
41,126,13,1.0821309089660645
41,127,13,1.0751500129699707
41,128,13,1.0950698852539062
41,129,13,1.1060669422149658
41,130,13,1.09706711769104
41,131,12,1.0292468070983887
41,132,13,1.1634759902954102
41,133,13,1.125986099243164
41,134,13,1.1409761905670166
41,135,13,1.1359608173370361
41,136,13,1.146928071975708
41,137,13,1.3025181293487549
41,138,13,1.1359570026397705
41,139,13,1.164910078048706
41,140,13,1.1798429489135742
41,141,13,1.1768488883972168
41,142,13,1.184831142425537
41,143,13,1.1997878551483154
41,144,13,1.2237281799316406
41,145,13,1.2246918678283691
41,146,13,1.2466928958892822
41,147,13,1.3124580383300781
41,148,13,1.5259170532226563
41,149,13,1.2387120723724365
41,150,13,1.2476911544799805
42,8,16,0.1545870304107666
42,9,16,0.16752099990844727
42,10,14,0.15056800842285156
42,11,15,0.16954588890075684
42,12,15,0.18350911140441895
42,13,14,0.17353487014770508
42,14,14,0.1855320930480957
42,15,15,0.2124040126800537
42,16,14,0.20046281814575195
42,17,14,0.2104661464691162
42,18,15,0.24135398864746094
42,19,14,0.23337697982788086
42,20,14,0.24235200881958008
42,21,14,0.25232481956481934
42,22,13,0.23340201377868652
42,23,14,0.27626514434814453
42,24,13,0.2632639408111572
42,25,13,0.26130104064941406
42,26,14,0.3042128086090088
42,27,14,0.30415821075439453
42,28,13,0.30521583557128906
42,29,13,0.2961750030517578
42,30,13,0.3012211322784424
42,31,14,0.3420557975769043
42,32,13,0.31914615631103516
42,33,13,0.3370978832244873
42,34,13,0.3371281623840332
42,35,14,0.3830068111419678
42,36,13,0.35501813888549805
42,37,13,0.3670179843902588
42,38,13,0.3789849281311035
42,39,14,0.4039180278778076
42,40,13,0.3869650363922119
42,41,13,0.3979630470275879
42,42,13,0.4158899784088135
42,43,13,0.414888858795166
42,44,13,0.4198760986328125
42,45,13,0.42885303497314453
42,46,13,0.45780205726623535
42,47,13,0.44683313369750977
42,48,13,0.45176196098327637
42,49,13,0.46575403213500977
42,50,13,0.4727628231048584
42,51,13,0.4717390537261963
42,52,13,0.48270511627197266
42,53,13,0.49567699432373047
42,54,14,0.5435428619384766
42,55,13,0.684168815612793
42,56,13,0.5146510601043701
42,57,13,0.5235950946807861
42,58,14,0.5684537887573242
42,59,13,0.539588212966919
42,60,13,0.5425779819488525
42,61,13,0.5824120044708252
42,62,14,0.6293158531188965
42,63,13,0.579477071762085
42,64,12,0.5415780544281006
42,65,13,0.6123631000518799
42,66,13,0.5993947982788086
42,67,12,0.5634901523590088
42,68,13,0.6153249740600586
42,69,13,0.6462709903717041
42,70,12,0.6133871078491211
42,71,13,0.6522269248962402
42,72,12,0.5934419631958008
42,73,13,0.6562139987945557
42,74,13,0.6732289791107178
42,75,13,0.6791830062866211
42,76,13,0.6851379871368408
42,77,13,0.6911780834197998
42,78,13,0.6971349716186523
42,79,12,0.6532230377197266
42,80,13,0.7160918712615967
42,81,13,0.7260770797729492
42,82,13,0.7310450077056885
42,83,13,0.9145228862762451
42,84,13,0.7290499210357666
42,85,13,0.7400500774383545
42,86,13,0.7420110702514648
42,87,13,0.7781620025634766
42,88,13,0.7943809032440186
42,89,13,0.7839009761810303
42,90,13,0.8048479557037354
42,91,12,0.7440369129180908
42,92,13,0.8098609447479248
42,93,13,0.8218960762023926
42,94,13,0.833946943283081
42,95,13,0.8407511711120605
42,96,13,0.8437438011169434
42,97,12,0.7908570766448975
42,98,12,0.7960460186004639
42,99,13,0.8636898994445801
42,100,12,0.8128509521484375
42,101,13,0.901587963104248
42,102,12,0.8257620334625244
42,103,12,0.8337960243225098
42,104,13,1.0851588249206543
42,105,13,0.8956031799316406
42,106,12,0.843743085861206
42,107,12,0.8507499694824219
42,108,13,0.9504580497741699
42,109,13,0.9485809803009033
42,110,13,0.96541595458984375
42,111,13,0.9684388637542725
42,112,12,0.9065730571746826
42,113,13,0.98239898681640625
42,114,13,1.0003249645233154
42,115,12,0.9205360412597656
42,116,13,1.0083370208740234
42,117,13,1.0232610702514648
42,118,12,0.9614551067352295
42,119,13,1.0212688446044922
42,120,13,1.1998169422149658
42,121,12,0.9514529705047607
42,122,12,0.9725668430328369
42,123,12,0.9852840900421143
42,124,13,1.0822269916534424
42,125,13,1.0728158950805664
42,126,12,0.999474048614502
42,127,12,1.017307996749878
42,128,12,1.0352280139923096
42,129,13,1.1120240688323975
42,130,12,1.0638401508331299
42,131,12,1.060163974761963
42,132,12,1.0641238689422607
42,133,12,1.077118158340454
42,134,13,1.1619210243225098
42,135,13,1.15789794921875
42,136,12,1.2397100925445557
42,137,12,1.0661509037017822
42,138,12,1.0910780429840088
42,139,12,1.1070349216461182
42,140,12,1.1110270023345947
42,141,12,1.1180081367492676
42,142,13,1.2317030429840088
42,143,12,1.149949073791504
42,144,12,1.1588950157165527
42,145,12,1.158869981765747
42,146,13,1.2626500129699707
42,147,13,1.263617992401123
42,148,12,1.175851821899414
42,149,12,1.1888201236724854
42,150,13,1.4540820121765137
43,8,16,0.15162086486816406
43,9,15,0.15056920051574707
43,10,15,0.15957188606262207
43,11,15,0.17553091049194336
43,12,16,0.21043705940246582
43,13,14,0.17852210998535156
43,14,14,0.1964738368988037
43,15,14,0.1984691619873047
43,16,14,0.20049095153808594
43,17,14,0.21938490867614746
43,18,14,0.2214360237121582
43,19,14,0.24431800842285156
43,20,14,0.23739314079284668
43,21,14,0.2622699737548828
43,22,14,0.26329517364501953
43,23,14,1.2497198581695557
43,24,13,0.2623269557952881
43,25,14,0.3081471920013428
43,26,14,0.3072059154510498
43,27,14,0.31016993522644043
43,28,13,0.2991981506347656
43,29,13,0.3001689910888672
43,30,14,0.3311138153076172
43,31,13,0.32413315773010254
43,32,13,0.3281519412994385
43,33,13,0.3500330448150635
43,34,13,0.3480679988861084
43,35,14,0.3899869918823242
43,36,13,0.37699317932128906
43,37,13,0.36399388313293457
43,38,14,0.40790891647338867
43,39,13,0.3969380855560303
43,40,13,0.39696788787841797
43,41,13,0.4029209613800049
43,42,13,0.40987491607666016
43,43,14,0.4458348751068115
43,44,12,0.3949451446533203
43,45,13,0.44680285453796387
43,46,13,0.4488041400909424
43,47,13,0.4757571220397949
43,48,13,0.4567728042602539
43,49,13,0.4647560119628906
43,50,13,0.4936811923980713
43,51,13,0.4887230396270752
43,52,13,0.5086350440979004
43,53,13,0.5066168308258057
43,54,13,0.5335721969604492
43,55,13,0.5286250114440918
43,56,13,0.5266180038452148
43,57,13,0.5385639667510986
43,58,14,0.5824410915374756
43,59,13,0.7171070575714111
43,60,13,0.5485329627990723
43,61,13,0.5864310264587402
43,62,13,0.5734660625457764
43,63,12,0.5335729122161865
43,64,13,0.5903911590576172
43,65,13,0.5994231700897217
43,66,13,0.6173760890960693
43,67,13,0.6223349571228027
43,68,13,0.6512279510498047
43,69,13,0.6303439140319824
43,70,13,0.6403241157531738
43,71,13,0.6502900123596191
43,72,12,0.6083681583404541
43,73,13,0.6941158771514893
43,74,13,0.6911740303039551
43,75,13,0.692176103591919
43,76,12,0.6602280139923096
43,77,13,0.7574419975280762
43,78,13,0.7175998687744141
43,79,13,0.7121219635009766
43,80,12,0.6712040901184082
43,81,13,0.7499918937683105
43,82,13,0.7470290660858154
43,83,12,0.705085039138794
43,84,13,0.7659780979156494
43,85,13,0.931506872177124
43,86,13,0.7639579772949219
43,87,12,0.7150871753692627
43,88,13,0.7809100151062012
43,89,13,0.796868085861206
43,90,13,0.8088347911834717
43,91,12,0.7709660530090332
43,92,13,0.8277850151062012
43,93,13,0.8417468070983887
43,94,13,0.8627190589904785
43,95,12,0.8108019828796387
43,96,13,0.8896479606628418
43,97,13,0.9155220985412598
43,98,12,0.849743127822876
43,99,13,0.906588077545166
43,100,13,0.9025838375091553
43,101,13,0.9105639457702637
43,102,12,0.8467631340026855
43,103,13,0.9295098781585693
43,104,13,0.9285171031951904
43,105,13,0.9474661350250244
43,106,12,1.0361979007720947
43,107,13,0.9335019588470459
43,108,13,0.9365220069885254
43,109,13,0.9714040756225586
43,110,12,0.9115569591522217
43,111,12,0.9145991802215576
43,112,13,1.0262258052825928
43,113,13,1.0163071155548096
43,114,13,1.0063068866729736
43,115,12,0.9464671611785889
43,116,13,1.0312418937683105
43,117,12,0.95843505859375
43,118,13,1.0491869449615479
43,119,12,0.9793519973754883
43,120,13,1.0671720504760742
43,121,12,0.9875459671020508
43,122,13,1.087554931640625
43,123,12,1.1669039726257324
43,124,13,1.0760929584503174
43,125,12,1.008329153060913
43,126,12,1.0452301502227783
43,127,12,1.033236026763916
43,128,13,1.142913818359375
43,129,13,1.1399750709533691
43,130,12,1.0671169757843018
43,131,13,1.1728899478912354
43,132,13,1.1798419952392578
43,133,13,1.1948020458221436
43,134,12,1.10703706741333
43,135,13,1.201812982559204
43,136,13,1.2297089099884033
43,137,12,1.1190330982208252
43,138,12,1.3015410900115967
43,139,12,1.117037057876587
43,140,13,1.2297089099884033
43,141,12,1.1479010581970215
43,142,12,1.139948844909668
43,143,12,1.1847081184387207
43,144,13,1.2594969272613525
43,145,12,1.1888160705566406
43,146,13,1.286559820175171
43,147,12,1.1958069801330566
43,148,13,1.304509162902832
43,149,12,1.2107889652252197
43,150,13,1.4890170097351074
44,8,16,0.15655207633972168
44,9,16,0.16655397415161133
44,10,16,0.18051791191101074
44,11,15,0.1795189380645752
44,12,15,0.1855030059814453
44,13,14,0.1825120449066162
44,14,14,0.18949198722839355
44,15,14,0.19946694374084473
44,16,14,0.22838902473449707
44,17,14,0.2214348316192627
44,18,13,0.2124619483947754
44,19,14,0.24132299423217773
44,20,14,0.2513279914855957
44,21,14,0.25235509872436523
44,22,14,0.2672548294067383
44,23,13,0.26927900314331055
44,24,14,0.28324103355407715
44,25,14,0.2942659854888916
44,26,13,0.2911670207977295
44,27,14,0.3141598701477051
44,28,14,0.3261561393737793
44,29,14,0.3301219940185547
44,30,14,0.3530271053314209
44,31,13,0.3400900363922119
44,32,13,0.33014607429504395
44,33,13,0.3450469970703125
44,34,13,0.35804200172424316
44,35,13,0.3560478687286377
44,36,14,0.39893221855163574
44,37,14,0.4108998775482178
44,38,14,0.41887903213500977
44,39,13,0.39098405838012695
44,40,14,0.4478318691253662
44,41,14,0.44677305221557617
44,42,14,0.4497969150543213
44,43,13,0.4398460388183594
44,44,13,0.4398000240325928
44,45,13,0.4428439140319824
44,46,13,0.458773136138916
44,47,13,0.47572898864746094
44,48,13,0.47173500061035156
44,49,13,0.48769497871398926
44,50,13,0.4946770668029785
44,51,13,0.49068379402160645
44,52,13,0.6761910915374756
44,53,13,0.5056459903717041
44,54,13,0.5086410045623779
44,55,13,0.5255939960479736
44,56,13,0.532573938369751
44,57,13,0.5455689430236816
44,58,13,0.5644879341125488
44,59,13,0.5684800148010254
44,60,13,0.573004961013794
44,61,13,0.5826680660247803
44,62,13,0.6010959148406982
44,63,13,0.5968501567840576
44,64,13,0.6101288795471191
44,65,13,0.6216330528259277
44,66,13,0.6204550266265869
44,67,13,0.6472399234771729
44,68,13,0.6632249355316162
44,69,13,0.6592659950256348
44,70,13,0.6662399768829346
44,71,13,0.6791818141937256
44,72,13,0.6798300743103027
44,73,13,0.6861288547515869
44,74,13,0.6954121589660645
44,75,13,0.7090818881988525
44,76,13,0.7151141166687012
44,77,13,0.7126879692077637
44,78,13,0.7302000522613525
44,79,13,0.7350599765777588
44,80,13,0.9087839126586914
44,81,13,0.7340340614318848
44,82,13,0.7460329532623291
44,83,13,0.7489981651306152
44,84,13,0.7849001884460449
44,85,13,0.7911391258239746
44,86,13,0.8018538951873779
44,87,13,0.8127970695495605
44,88,13,0.8123579025268555
44,89,13,0.8258881568908691
44,90,13,0.8277888298034668
44,91,13,0.8467299938201904
44,92,13,0.8437411785125732
44,93,13,0.8577048778533936
44,94,13,0.8726661205291748
44,95,13,0.8756558895111084
44,96,13,0.8856019973754883
44,97,13,0.8956329822540283
44,98,13,0.8975961208343506
44,99,13,0.90670013427734375
44,100,13,1.0791430473327637
44,101,13,0.9069080352783203
44,102,13,0.9245560169219971
44,103,13,0.9344959259033203
44,104,13,0.9504299163818359
44,105,13,0.9684350490570068
44,106,13,0.968411922454834
44,107,13,0.9794139862060547
44,108,13,0.9957981109619141
44,109,13,1.001326084136963
44,110,13,1.0043399333953857
44,111,13,1.0034611225128174
44,112,13,1.0173559188842773
44,113,13,1.0287840366363525
44,114,13,1.0352020263671875
44,115,13,1.0551769733428955
44,116,13,1.0631859302520752
44,117,13,1.2407078742980957
44,118,13,1.0501911640167236
44,119,13,1.0554709434509277
44,120,13,1.077117919921875
44,121,13,1.106039047241211
44,122,13,1.0970358848571777
44,123,13,1.1140191555023193
44,124,13,1.1222071647644043
44,125,13,1.130979061126709
44,126,13,1.1450598239898682
44,127,13,1.1371071338653564
44,128,13,1.152914047241211
44,129,13,1.1628859043121338
44,130,13,1.1689989566802979
44,131,13,1.1778490543365479
44,132,13,1.362382173538208
44,133,13,1.1718637943267822
44,134,13,1.188880205154419
44,135,13,1.2232048511505127
44,136,13,1.2227590084075928
44,137,13,1.2338199615478516
44,138,13,1.23968505859375
44,139,13,1.262765884399414
44,140,13,1.2546699047088623
44,141,13,1.271744966506958
44,142,13,1.268723964691162
44,143,13,1.284562110900879
44,144,13,1.3094689846038818
44,145,13,1.4431648254394531
44,146,13,1.3028011322021484
44,147,13,1.3174748420715332
44,148,13,1.331437110900879
44,149,13,1.3304400444030762
44,150,13,1.3523800373077393
45,8,16,0.15356087684631348
45,9,16,0.16458606719970703
45,10,15,0.16652703285217285
45,11,15,0.1890428066253662
45,12,15,0.18550705909729004
45,13,15,0.19548296928405762
45,14,15,0.20647597312927246
45,15,15,0.22337603569030762
45,16,14,0.214461088180542
45,17,14,0.2274188995361328
45,18,14,0.22839093208312988
45,19,15,0.263293981552124
45,20,14,0.2553281784057617
45,21,14,0.26523900032043457
45,22,14,0.27426600456237793
45,23,14,0.28324294090270996
45,24,13,0.27124691009521484
45,25,14,0.30019521713256836
45,26,13,0.28822803497314453
45,27,14,0.3164381980895996
45,28,14,0.328153133392334
45,29,13,0.3121609687805176
45,30,13,0.3243849277496338
45,31,13,0.5081379413604736
45,32,14,0.35314393043518066
45,33,14,0.37100791931152344
45,34,13,0.3470730781555176
45,35,13,0.361004114151001
45,36,14,0.4059438705444336
45,37,13,0.3680150508880615
45,38,13,0.3840010166168213
45,39,13,0.40308499336242676
45,40,13,0.4120750427246094
45,41,13,0.4168839454650879
45,42,13,0.4278550148010254
45,43,13,0.4328420162200928
45,44,13,0.4448118209838867
45,45,13,0.4508850574493408
45,46,13,0.4597971439361572
45,47,13,0.4737050533294678
45,48,13,0.47376203536987305
45,49,14,0.5245940685272217
45,50,13,0.507641077041626
45,51,13,0.5076138973236084
45,52,13,0.5277450084686279
45,53,13,0.5265629291534424
45,54,13,0.5236279964447021
45,55,13,0.5395550727844238
45,56,13,0.549501895904541
45,57,13,0.5596539974212646
45,58,13,0.5675089359283447
45,59,13,0.5754640102386475
45,60,13,0.5894231796264648
45,61,13,0.5924410820007324
45,62,13,0.5954070091247559
45,63,13,0.6243598461151123
45,64,13,0.6163811683654785
45,65,13,0.6443037986755371
45,66,13,0.6303131580352783
45,67,13,0.8188679218292236
45,68,13,0.6436128616333008
45,69,13,0.6514420509338379
45,70,13,0.6563658714294434
45,71,13,0.6731960773468018
45,72,13,0.6901531219482422
45,73,13,0.6971349716186523
45,74,13,0.705204963684082
45,75,13,0.7150578498840332
45,76,13,0.7220962047576904
45,77,13,0.7419860363006592
45,78,13,0.7390501499176025
45,79,13,0.7619328498840332
45,80,13,0.76996612548828125
45,81,13,0.7726898193359375
45,82,13,0.7829031944274902
45,83,13,0.7858898639678955
45,84,13,0.7948830127716064
45,85,13,0.8029139041900635
45,86,13,0.810859203338623
45,87,13,0.8312740325927734
45,88,13,0.8258180618286133
45,89,13,0.8388478755950928
45,90,13,1.022266149520874
45,91,13,0.8377590179443359
45,92,13,0.8417160511016846
45,93,13,0.8796730041503906
45,94,13,0.8776450157165527
45,95,13,0.8918449878692627
45,96,13,0.8946080207824707
45,97,13,0.9155199527740479
45,98,13,0.9166679382324219
45,99,13,0.9375860691070557
45,100,13,0.9424769878387451
45,101,13,0.9424779415130615
45,102,13,0.9526360034942627
45,103,13,0.9613990783691406
45,104,13,0.9665729999542236
45,105,13,0.9774439334869385
45,106,13,1.0053379535675049
45,107,13,0.9883849620819092
45,108,13,1.1848289966583252
45,109,13,0.9903759956359863
45,110,13,1.0073308944702148
45,111,13,1.0282750129699707
45,112,13,1.0391919612884521
45,113,13,1.0483148097991943
45,114,13,1.0631511211395264
45,115,13,1.0772569179534912
45,116,13,1.0723130702972412
45,117,13,1.1251399517059326
45,118,13,1.0964369773864746
45,119,13,1.1060709953308105
45,120,13,1.111025094985962
45,121,13,1.1389498710632324
45,122,13,1.1379539966583252
45,123,13,1.1399500370025635
45,124,13,1.3084979057312012
45,125,13,1.1309731006622314
45,126,13,1.140976905822754
45,127,13,1.1698660850524902
45,128,13,1.1938049793243408
45,129,13,1.1918108463287354
45,130,13,1.1918110847473145
45,131,13,1.2117578983306885
45,132,13,1.2378740310668945
45,133,13,1.2237260341644287
45,134,13,1.2366890907287598
45,135,13,1.2317039966583252
45,136,13,1.2605979442596436
45,137,13,1.252676010131836
45,138,13,1.4311668872833252
45,139,13,1.2486670017242432
45,140,13,1.2966349124908447
45,141,13,1.3045401573181152
45,142,13,1.29653000831604
45,143,13,1.3134851455688477
45,144,13,1.328125
45,145,13,1.3413970470428467
45,146,13,1.3384180068969727
45,147,13,1.518934965133667
45,148,13,1.3324611186981201
45,149,13,1.3673439025878906
45,150,13,1.375317096710205
46,8,16,0.15754985809326172
46,9,16,0.1715691089630127
46,10,15,0.16954898834228516
46,11,15,0.19145703315734863
46,12,15,0.18749785423278809
46,13,15,0.198469877243042
46,14,15,0.20943903923034668
46,15,15,0.22739100456237793
46,16,14,0.21442699432373047
46,17,14,0.23038291931152344
46,18,14,0.23237919807434082
46,19,14,0.2543478012084961
46,20,14,0.25828003883361816
46,21,14,0.259335994720459
46,22,14,0.2742619514465332
46,23,13,0.26924991607666016
46,24,13,0.27526307106018066
46,25,13,0.28925395011901855
46,26,14,0.3141310214996338
46,27,14,0.32114100456237793
46,28,14,0.33014798164367676
46,29,13,0.31714701652526855
46,30,13,0.33313584327697754
46,31,14,0.35704493522644043
46,32,13,0.351032018661499
46,33,13,0.35205698013305664
46,34,13,0.36605119705200195
46,35,14,0.39394497871398926
46,36,13,0.38194799423217773
46,37,13,0.3919799327850342
46,38,13,0.3919792175292969
46,39,13,0.41286587715148926
46,40,13,0.42987895011901855
46,41,13,0.42685604095458984
46,42,13,0.4447488784790039
46,43,14,0.48467516899108887
46,44,13,0.45779895782470703
46,45,13,0.4827110767364502
46,46,13,0.47569990158081055
46,47,13,0.490710973739624
46,48,13,0.6672189235687256
46,49,13,0.49068713188171387
46,50,13,0.526561975479126
46,51,13,0.5156469345092773
46,52,12,0.5016570091247559
46,53,13,0.5296099185943604
46,54,13,0.5505268573760986
46,55,13,0.5524940490722656
46,56,13,0.5595331192016602
46,57,13,0.5714678764343262
46,58,13,0.57845306396484375
46,59,13,0.5894210338592529
46,60,13,0.5934128761291504
46,61,13,0.6123611927032471
46,62,13,0.6133589744567871
46,63,13,0.6263229846954346
46,64,13,0.6372959613800049
46,65,13,0.65026092529296875
46,66,13,0.652224063873291
46,67,12,0.6053800582885742
46,68,13,0.6692090034484863
46,69,13,0.682204008102417
46,70,12,0.6363251209259033
46,71,13,0.6941149234771729
46,72,12,0.6422810554504395
46,73,13,0.7250878810882568
46,74,13,0.7230370044708252
46,75,13,0.7260570526123047
46,76,13,0.9121549129486084
46,77,13,0.732306957244873
46,78,13,0.7419869899749756
46,79,13,0.7440359592437744
46,80,13,0.7769210338592529
46,81,13,0.7948739528656006
46,82,13,0.7839021682739258
46,83,12,0.7370288372039795
46,84,13,0.8048160076141357
46,85,13,0.817267894744873
46,86,13,0.8282761573791504
46,87,12,0.7898850440979004
46,88,13,0.8427760601043701
46,89,13,0.8487448692321777
46,90,13,0.8706820011138916
46,91,13,0.8676760196685791
46,92,13,0.8886260986328125
46,93,13,0.8945748805999756
46,94,13,0.9205641746520996
46,95,13,0.9065737724304199
46,96,13,0.9175450801849365
46,97,13,1.090083122253418
46,98,13,0.9115619659423828
46,99,13,0.9245560169219971
46,100,13,0.9524478912353516
46,101,13,0.9683811664581299
46,102,12,0.8956329822540283
46,103,12,0.9147429466247559
46,104,13,0.9863629341125488
46,105,13,1.002316951751709
46,106,12,0.9524509906768799
46,107,13,1.0093259811401367
46,108,13,1.0402190685272217
46,109,13,1.0322370529174805
46,110,12,0.9715449810028076
46,111,13,1.0541510581970215
46,112,13,1.0731570720672607
46,113,13,1.0721311569213867
46,114,12,1.1768510341644287
46,115,12,0.9913451671600342
46,116,13,1.077089786529541
46,117,13,1.1030550003051758
46,118,12,1.0322649478912354
46,119,12,1.0372211933135986
46,120,13,1.1299798488616943
46,121,13,1.1497070789337158
46,122,12,1.0741498470306396
46,123,12,1.0821070671081543
46,124,13,1.159895896911621
46,125,13,1.1838040351867676
46,126,13,1.1878211498260498
46,127,13,1.198819875717163
46,128,12,1.116014003753662
46,129,13,1.3832969665527344
46,130,13,1.1908140182495117
46,131,12,1.1052861213684082
46,132,12,1.150960922241211
46,133,12,1.160891056060791
46,134,13,1.2556118965148926
46,135,12,1.1798710823059082
46,136,13,1.2895479202270508
46,137,12,1.2009289264678955
46,138,13,1.296504020690918
46,139,12,1.207793951034546
46,140,13,1.3094961643218994
46,141,12,1.2227559089660645
46,142,13,1.332435131072998
46,143,12,1.404242992401123
46,144,13,1.3245470523834229
46,145,13,1.3364241123199463
46,146,13,1.3553438186645508
46,147,12,1.2706279754638672
46,148,13,1.3852920532226563
46,149,13,1.385071039199829
46,150,13,1.3972549438476562
47,8,16,0.16154003143310547
47,9,16,0.17057085037231445
47,10,15,0.17151308059692383
47,11,15,0.18261098861694336
47,12,15,0.19946599006652832
47,13,14,0.1874980926513672
47,14,15,0.2154228687286377
47,15,14,0.20844411849975586
47,16,14,0.23137879371643066
47,17,14,0.22537016868591309
47,18,14,0.24249982833862305
47,19,14,0.25331997871398926
47,20,14,0.2573108673095703
47,21,14,0.27426815032958984
47,22,14,0.28333187103271484
47,23,13,0.27030515670776367
47,24,13,0.2792489528656006
47,25,14,0.3083178997039795
47,26,14,0.3231360912322998
47,27,14,0.50362396240234375
47,28,13,0.31119608879089355
47,29,13,0.3151569366455078
47,30,14,0.3551809787750244
47,31,13,0.3350999355316162
47,32,13,0.35504913330078125
47,33,13,0.3470768928527832
47,34,13,0.36881208419799805
47,35,13,0.36602091789245605
47,36,13,0.3941020965576172
47,37,13,0.40837597846984863
47,38,13,0.4089341163635254
47,39,13,0.5771160125732422
47,40,13,0.4278268814086914
47,41,13,0.4318721294403076
47,42,13,0.4407927989959717
47,43,14,0.49567413330078125
47,44,13,0.4647829532623291
47,45,13,0.46472907066345215
47,46,14,0.51564788818359375
47,47,13,0.4866969585418701
